REGIONID;CONSTELLATIONID;CONSTELLATIONNAME;X;Y;Z;XMIN;XMAX;YMIN;YMAX;ZMIN;ZMAX;FACTIONID;RADIUS
10000048;20000553;Viriette;-2,5794E+17;3,78745E+16;7,20413E+16;-2,72503E+17;-2,43377E+17;2,54526E+16;5,02963E+16;-7,69236E+16;-6,71591E+16;500004;1,45626E+16
10000048;20000554;Fislipesnes;-2,68355E+17;4,07375E+16;5,57333E+16;-2,74387E+17;-2,62323E+17;3,45077E+16;4,69673E+16;-6,12712E+16;-5,01954E+16;500004;6,22979E+15
10000048;20000555;Alselbosier;-2,82577E+17;4,5971E+16;5,73568E+16;-2,94211E+17;-2,70942E+17;3,42393E+16;5,77027E+16;-6,42874E+16;-5,04262E+16;500004;1,17317E+16
10000048;20000556;Josmaert;-2,65057E+17;6,27843E+16;8,62419E+16;-2,72712E+17;-2,57401E+17;4,77375E+16;7,78311E+16;-9,71068E+16;-7,53769E+16;500004;1,50468E+16
10000048;20000557;Unour;-2,61139E+17;8,65398E+16;9,26208E+16;-2,71649E+17;-2,50628E+17;7,72872E+16;9,57924E+16;-9,69887E+16;-8,82529E+16;500004;1,05108E+16
10000048;20000558;Ganoure;-2,94154E+17;4,72668E+16;5,54725E+16;-3,05074E+17;-2,83234E+17;4,12774E+16;5,32561E+16;-6,52664E+16;-4,56786E+16;500004;1,09202E+16
10000048;20000559;Pegeler;-2,46547E+17;1,01811E+17;1,16679E+17;-2,53372E+17;-2,39721E+17;8,96607E+16;1,13962E+17;-1,24922E+17;-1,08436E+17;500004;1,21508E+16
10000048;20000560;Beyt;-2,95051E+17;3,36873E+16;1,18779E+17;-3,09401E+17;-2,80701E+17;2,5472E+16;4,19026E+16;-1,27707E+17;-1,0985E+17;500004;1,43498E+16
10000048;20000561;Amevync;-2,52958E+17;1,13716E+17;1,29693E+17;-2,64251E+17;-2,41664E+17;1,03351E+17;1,24081E+17;-1,36823E+17;-1,22562E+17;500004;1,12936E+16
10000048;20000562;Mallugier;-2,53773E+17;6,50148E+16;6,63171E+16;-2,58907E+17;-2,48638E+17;5,83886E+16;7,16411E+16;-7,88078E+16;-5,38265E+16;500004;1,24907E+16
10000048;20000563;Serthoulde;-2,80513E+17;5,62587E+16;1,35456E+17;-2,97573E+17;-2,63453E+17;4,63689E+16;6,61484E+16;-1,40803E+17;-1,3011E+17;500004;1,70596E+16
10000049;20000564;Nohshayess;-2,7217E+17;5,0097E+16;-1,43628E+17;-2,83226E+17;-2,61114E+17;3,54781E+16;6,4716E+16;1,34745E+17;1,5251E+17;500008;1,4619E+16
10000049;20000565;Finaka;-2,76358E+17;3,66202E+16;-1,23263E+17;-2,8747E+17;-2,65245E+17;2,29439E+16;5,02965E+16;1,17092E+17;1,29435E+17;500008;1,36763E+16
10000049;20000566;Amdimmah;-2,82581E+17;2,42795E+16;-9,43132E+16;-2,96948E+17;-2,68214E+17;9,70039E+15;3,88587E+16;8,89124E+16;9,9714E+16;500008;1,45791E+16
10000049;20000567;Youledian;-2,99329E+17;6,29483E+16;-1,58275E+17;-3,08742E+17;-2,89916E+17;5,34199E+16;7,24766E+16;1,4925E+17;1,67301E+17;500008;9,52832E+15
10000049;20000568;Sib;-2,8166E+17;3,388E+16;-1,72662E+17;-2,88181E+17;-2,75139E+17;1,67364E+16;5,10237E+16;1,6169E+17;1,83634E+17;500008;1,71437E+16
10000049;20000569;Seevadin;-3,23382E+17;6,42148E+16;-1,50362E+17;-3,38228E+17;-3,08536E+17;4,32694E+16;8,51601E+16;1,42504E+17;1,58221E+17;500008;2,09454E+16
10000049;20000570;Fekhoya;-3,08142E+17;1,935E+16;-1,37345E+17;-3,15724E+17;-3,00559E+17;-6,34324E+15;4,50432E+16;1,21973E+17;1,52716E+17;500008;2,56932E+16
10000049;20000571;Arniri;-3,07397E+17;2,13996E+16;-1,21656E+17;-3,16304E+17;-2,9849E+17;8,73432E+15;3,40649E+16;1,09631E+17;1,33682E+17;500008;1,26653E+16
10000049;20000572;Akar;-3,36333E+17;2,97834E+16;-1,4287E+17;-3,44187E+17;-3,28478E+17;2,0893E+16;3,86738E+16;1,31232E+17;1,54507E+17;500008;1,16374E+16
10000049;20000573;Homroon;-3,49236E+17;3,86205E+15;-1,35043E+17;-3,59545E+17;-3,38926E+17;-5,31443E+15;1,30385E+16;1,20126E+17;1,4996E+17;500008;1,49171E+16
10000049;20000574;Budar;-3,56523E+17;1,75821E+16;-1,56515E+17;-3,66467E+17;-3,46578E+17;1,04653E+16;2,46989E+16;1,51939E+17;1,61091E+17;500008;9,94453E+15
10000049;20000575;Alpakian;-3,64405E+17;-2,3376E+16;-1,20974E+17;-3,74364E+17;-3,54446E+17;-3,30901E+16;-1,36618E+16;1,1081E+17;1,31138E+17;500008;1,01641E+16
10000050;20000576;H-6HGD;-3,13203E+17;4,94414E+16;-1,78498E+17;-3,2095E+17;-3,05456E+17;4,46357E+16;5,42471E+16;1,68255E+17;1,88742E+17;;1,02434E+16
10000050;20000577;PUB-0R;-3,33722E+17;5,8212E+16;-2,02159E+17;-3,43499E+17;-3,23945E+17;4,57149E+16;7,07091E+16;1,89649E+17;2,14668E+17;;1,25095E+16
10000050;20000578;YB7B-8;-3,12043E+17;5,6347E+16;-2,27462E+17;-3,21685E+17;-3,024E+17;4,54743E+16;6,72196E+16;2,19368E+17;2,35556E+17;;1,08727E+16
10000050;20000579;A-Z7C9;-3,60964E+17;5,35566E+16;-1,91668E+17;-3,79656E+17;-3,42272E+17;4,91206E+16;5,79926E+16;1,76651E+17;2,06685E+17;;1,86922E+16
10000050;20000580;9NP-KR;-3,32471E+17;8,93417E+16;-2,26524E+17;-3,43199E+17;-3,21743E+17;7,35471E+16;1,05136E+17;2,07124E+17;2,45924E+17;;1,93999E+16
10000050;20000581;8BO-IH;-3,40776E+17;4,12431E+16;-2,33924E+17;-3,4878E+17;-3,32772E+17;2,8962E+16;5,35242E+16;2,27199E+17;2,40649E+17;;1,22811E+16
10000050;20000582;K-JO26;-3,14238E+17;8,41711E+16;-2,10318E+17;-3,20834E+17;-3,07643E+17;7,49507E+16;9,33915E+16;2,02688E+17;2,17949E+17;;9,22038E+15
10000050;20000583;F-RA63;-3,41197E+17;6,15482E+16;-2,61407E+17;-3,476E+17;-3,34793E+17;4,96575E+16;7,34389E+16;2,44462E+17;2,78352E+17;;1,6945E+16
10000050;20000584;8ET-D1;-3,48691E+17;1,70996E+16;-2,38076E+17;-3,55833E+17;-3,4155E+17;1,13075E+16;2,28916E+16;2,21962E+17;2,54189E+17;;1,61139E+16
10000050;20000585;MPJW-6;-3,48644E+17;4,33872E+16;-2,6778E+17;-3,59056E+17;-3,38233E+17;2,78936E+16;5,88808E+16;2,51136E+17;2,84423E+17;;1,66437E+16
10000050;20000586;3B-IWE;-4,08417E+17;2,96916E+16;-2,39995E+17;-4,22688E+17;-3,94147E+17;1,91669E+16;4,02162E+16;2,27921E+17;2,52069E+17;;1,42708E+16
10000050;20000587;LI-BA0;-3,05782E+17;6,86836E+16;-2,39358E+17;-3,11147E+17;-3,00417E+17;6,02565E+16;7,71108E+16;2,31992E+17;2,46724E+17;;8,42717E+15
10000050;20000588;4QZ-2M;-4,21044E+17;4,59016E+16;-2,73039E+17;-4,27026E+17;-4,15062E+17;3,49372E+16;5,68661E+16;2,59513E+17;2,86565E+17;;1,3526E+16
10000050;20000589;XLL-Z7;-3,45332E+17;6,91076E+16;-3,02914E+17;-3,52372E+17;-3,38293E+17;6,37692E+16;7,4446E+16;2,94856E+17;3,10972E+17;;8,05776E+15
10000051;20000590;Yrton;-3,34343E+17;5,45043E+16;1,16513E+17;-3,4448E+17;-3,24206E+17;4,60332E+16;6,29753E+16;-1,26591E+17;-1,06435E+17;;1,01368E+16
10000051;20000591;Balenne;-3,21299E+17;5,80016E+16;1,44089E+17;-3,332E+17;-3,09399E+17;4,98191E+16;6,61841E+16;-1,48881E+17;-1,39298E+17;;1,19004E+16
10000051;20000592;Tinnimerci;-3,12985E+17;7,07555E+16;1,6313E+17;-3,25267E+17;-3,00702E+17;6,11405E+16;8,03705E+16;-1,73073E+17;-1,53186E+17;;1,22823E+16
10000051;20000593;Prelle;-3,26447E+17;5,8052E+16;1,73584E+17;-3,34357E+17;-3,18537E+17;4,5387E+16;7,0717E+16;-1,78875E+17;-1,68293E+17;;1,2665E+16
10000051;20000594;Assilot;-3,07524E+17;8,33849E+16;1,76406E+17;-3,17405E+17;-2,97644E+17;7,80262E+16;8,87437E+16;-1,85142E+17;-1,6767E+17;;9,88041E+15
10000051;20000595;Miennue;-3,21109E+17;9,43401E+16;1,75156E+17;-3,26939E+17;-3,1528E+17;8,81092E+16;1,00571E+17;-1,78932E+17;-1,7138E+17;;6,23097E+15
10000052;20000596;Megeh;-2,09496E+17;4,85957E+16;-2,66928E+16;-2,22499E+17;-1,96493E+17;4,24125E+16;5,4779E+16;1,42482E+16;3,91375E+16;500003;1,30029E+16
10000052;20000597;Kakol;-2,34737E+17;5,83159E+16;-4,58784E+16;-2,46957E+17;-2,22518E+17;5,07202E+16;6,59115E+16;3,6754E+16;5,50028E+16;500003;1,22197E+16
10000052;20000598;Febihkin;-2,23322E+17;5,68753E+16;-7,95726E+16;-2,4213E+17;-2,04514E+17;4,57296E+16;6,80211E+16;6,83857E+16;9,07595E+16;500003;1,88082E+16
10000052;20000599;Trigentia;-2,48266E+17;3,96475E+16;-1,10342E+17;-2,56945E+17;-2,39587E+17;3,45113E+16;4,47837E+16;1,03758E+17;1,16926E+17;500003;8,67889E+15
10000052;20000600;Heti;-2,35751E+17;1,42394E+16;-2,23036E+16;-2,45605E+17;-2,25897E+17;6,65594E+15;2,18228E+16;1,67698E+16;2,78375E+16;500003;9,85362E+15
10000052;20000601;Parrosa;-2,20237E+17;3,05046E+16;-2,19473E+16;-2,28624E+17;-2,1185E+17;2,24258E+16;3,85834E+16;1,98292E+16;2,40653E+16;500003;8,38698E+15
10000052;20000602;Favo;-2,65099E+17;3,65557E+16;-3,42565E+16;-2,71565E+17;-2,58633E+17;2,38209E+16;4,92906E+16;2,98769E+16;3,86361E+16;500003;1,27348E+16
10000052;20000603;Araz;-2,40216E+17;3,6042E+16;-3,69972E+16;-2,4667E+17;-2,33761E+17;3,07283E+16;4,13557E+16;2,69892E+16;4,70052E+16;500003;1,0008E+16
10000052;20000604;Ahrnot;-2,36157E+17;5,11975E+16;-1,06945E+17;-2,43976E+17;-2,28339E+17;4,57424E+16;5,66526E+16;9,20905E+16;1,218E+17;500003;1,48545E+16
10000052;20000605;Pezarba;-2,4858E+17;6,71213E+16;-4,45253E+16;-2,5394E+17;-2,43219E+17;5,86811E+16;7,55616E+16;3,49943E+16;5,40563E+16;500003;9,53097E+15
10000052;20000606;Naloran;-2,38654E+17;5,69132E+16;-1,30838E+17;-2,43516E+17;-2,33791E+17;5,13302E+16;6,24961E+16;1,21855E+17;1,39821E+17;500003;8,98304E+15
10000052;20000607;Moghiz;-2,10311E+17;5,46922E+16;-7,9603E+16;-2,19631E+17;-2,00991E+17;4,649E+16;6,28944E+16;7,04861E+16;8,87199E+16;500003;9,31984E+15
10000052;20000608;Qermi;-2,44114E+17;6,35443E+16;-1,31715E+17;-2,47897E+17;-2,4033E+17;5,61111E+16;7,09776E+16;1,25933E+17;1,37496E+17;500003;7,43328E+15
10000053;20000609;QJ2-0M;2,73408E+17;4,46096E+16;1,44292E+17;2,62098E+17;2,84718E+17;3,97543E+16;4,94649E+16;-1,49789E+17;-1,38796E+17;;1,131E+16
10000053;20000610;HNZF-Z;2,90633E+17;3,99408E+16;1,63731E+17;2,83433E+17;2,97833E+17;2,76027E+16;5,22789E+16;-1,82709E+17;-1,44753E+17;;1,89779E+16
10000053;20000611;SI1-CF;2,89936E+17;4,25645E+16;1,91308E+17;2,85883E+17;2,93989E+17;3,66717E+16;4,84573E+16;-1,95307E+17;-1,87308E+17;;5,89278E+15
10000053;20000612;G3-MU3;3,08604E+17;4,08608E+16;1,64535E+17;3,03148E+17;3,1406E+17;3,40316E+16;4,769E+16;-1,67915E+17;-1,61156E+17;;6,82919E+15
10000053;20000613;BB-48X;3,05251E+17;5,81264E+16;1,93836E+17;3,03495E+17;3,07008E+17;5,16266E+16;6,46262E+16;-2,03277E+17;-1,84395E+17;;9,44083E+15
10000053;20000614;I-WRVM;2,99141E+17;3,66424E+16;2,19124E+17;2,94543E+17;3,0374E+17;3,0167E+16;4,31179E+16;-2,39324E+17;-1,98924E+17;;2,02001E+16
10000053;20000615;XHL-TZ;2,8765E+17;4,90407E+16;2,41487E+17;2,78772E+17;2,96529E+17;3,21474E+16;6,5934E+16;-2,50599E+17;-2,32374E+17;;1,68933E+16
10000053;20000616;DA0V-R;3,10961E+17;3,33471E+16;2,56009E+17;3,07568E+17;3,14354E+17;2,43253E+16;4,2369E+16;-2,69033E+17;-2,42986E+17;;1,30234E+16
10000053;20000617;5ZAB-N;2,88083E+17;7,36396E+16;2,54028E+17;2,83907E+17;2,9226E+17;6,51395E+16;8,21397E+16;-2,66099E+17;-2,41957E+17;;1,20711E+16
10000053;20000618;N4TD-6;2,82246E+17;4,72314E+16;2,64958E+17;2,76213E+17;2,88278E+17;3,81391E+16;5,63237E+16;-2,74248E+17;-2,55668E+17;;9,29009E+15
10000054;20000619;Anama;-3,22463E+17;7,2494E+15;-3,85104E+16;-3,29278E+17;-3,15647E+17;-2,51955E+15;1,70184E+16;3,14986E+16;4,55222E+16;500003;9,76896E+15
10000054;20000620;Afinoo;-3,46654E+17;2,85673E+16;-5,11507E+16;-3,62164E+17;-3,31144E+17;2,14991E+16;3,56355E+16;4,00632E+16;6,22381E+16;500003;1,55102E+16
10000054;20000621;Mareerieh;-3,55095E+17;2,34638E+16;-7,00764E+16;-3,59319E+17;-3,5087E+17;1,67342E+16;3,01933E+16;5,9236E+16;8,09168E+16;500003;1,08404E+16
10000054;20000622;Mayonhen;-3,67762E+17;8,42525E+15;-4,87844E+16;-3,71059E+17;-3,64465E+17;-3,27611E+15;2,01266E+16;4,23156E+16;5,52532E+16;500003;1,17014E+16
10000054;20000623;Ombil;-3,57173E+17;4,31083E+16;-4,04789E+16;-3,6443E+17;-3,49916E+17;2,96144E+16;5,66022E+16;3,07277E+16;5,023E+16;500003;1,34939E+16
10000054;20000624;Tid;-3,72609E+17;1,62432E+16;-7,25884E+16;-3,77262E+17;-3,67955E+17;6,0625E+15;2,64239E+16;6,54265E+16;7,97503E+16;500003;1,01807E+16
10000054;20000625;Helab;-3,76281E+17;3,33606E+16;-7,64904E+16;-3,85332E+17;-3,6723E+17;2,43818E+16;4,23393E+16;6,95991E+16;8,33816E+16;500003;9,05094E+15
10000054;20000626;Leseasesh;-3,83678E+17;-6,63179E+14;-8,6789E+16;-3,94213E+17;-3,73144E+17;-9,52333E+15;8,19697E+15;7,6951E+16;9,6627E+16;500003;1,05344E+16
10000054;20000627;Maal;-4,03309E+17;1,01034E+16;-8,76961E+16;-4,09863E+17;-3,96754E+17;-1,89599E+14;2,03964E+16;7,7979E+16;9,74132E+16;500003;1,0293E+16
10000054;20000628;Fabai;-3,94679E+17;-5,88318E+15;-1,1703E+17;-4,06728E+17;-3,82629E+17;-1,02688E+16;-1,49757E+15;1,06811E+17;1,2725E+17;500003;1,20495E+16
10000054;20000629;Selonat;-4,13892E+17;2,09005E+16;-7,8527E+16;-4,19073E+17;-4,08711E+17;1,63915E+16;2,54096E+16;6,931E+16;8,7744E+16;500003;9,21702E+15
10000055;20000630;JE7-F2;-1,215E+17;8,79307E+16;3,57429E+17;-1,32267E+17;-1,10733E+17;7,61601E+16;9,97012E+16;-3,61301E+17;-3,53557E+17;;1,17705E+16
10000055;20000631;8-IL7S;-1,19487E+17;7,48496E+16;3,7998E+17;-1,28946E+17;-1,10027E+17;6,55228E+16;8,41764E+16;-3,90536E+17;-3,69425E+17;;1,05553E+16
10000055;20000632;304-QS;-1,43443E+17;6,12149E+16;3,72306E+17;-1,5225E+17;-1,34636E+17;4,78441E+16;7,45856E+16;-3,80457E+17;-3,64155E+17;;1,33708E+16
10000055;20000633;0C-PZ4;-1,24603E+17;7,54115E+16;4,01456E+17;-1,42435E+17;-1,06772E+17;6,19963E+16;8,88267E+16;-4,05483E+17;-3,97429E+17;;1,78312E+16
10000055;20000634;GP-GIU;-1,03208E+17;8,51505E+16;4,14836E+17;-1,07962E+17;-9,84544E+16;7,32449E+16;9,70562E+16;-4,26404E+17;-4,03267E+17;;1,19057E+16
10000055;20000635;E-312G;-1,46239E+17;7,59207E+16;4,1306E+17;-1,58797E+17;-1,33682E+17;6,45246E+16;8,73169E+16;-4,21931E+17;-4,04188E+17;;1,25578E+16
10000055;20000636;BZ-10K;-1,62415E+17;5,24355E+16;4,1068E+17;-1,78797E+17;-1,46034E+17;4,46612E+16;6,02098E+16;-4,13499E+17;-4,07861E+17;;1,63813E+16
10000055;20000637;C-ULS4;-1,15517E+17;4,58998E+16;4,11192E+17;-1,19807E+17;-1,11227E+17;3,78413E+16;5,39583E+16;-4,20271E+17;-4,02113E+17;;9,07915E+15
10000055;20000638;Q5KW-Z;-1,63382E+17;5,47165E+16;3,91283E+17;-1,79642E+17;-1,47122E+17;4,40577E+16;6,53754E+16;-4,01764E+17;-3,80802E+17;;1,62599E+16
10000055;20000639;BI-NFW;-9,9329E+16;6,19762E+16;4,41996E+17;-1,09181E+17;-8,94775E+16;5,27228E+16;7,12297E+16;-4,55078E+17;-4,28914E+17;;1,30817E+16
10000055;20000640;XPBM-F;-1,90368E+17;6,20889E+16;4,08516E+17;-1,93949E+17;-1,86787E+17;5,57424E+16;6,84355E+16;-4,1552E+17;-4,01511E+17;;7,00417E+15
10000055;20000641;KWCZ-A;-1,66655E+17;7,40823E+16;4,32829E+17;-1,73237E+17;-1,60072E+17;6,0221E+16;8,79435E+16;-4,3864E+17;-4,27019E+17;;1,38613E+16
10000055;20000642;LIB-F9;-1,92335E+17;4,67993E+16;4,08366E+17;-2,06281E+17;-1,78389E+17;4,25198E+16;5,10787E+16;-4,12603E+17;-4,04129E+17;;1,39463E+16
10000055;20000643;T-RQ7S;-1,03348E+17;5,32862E+16;4,68007E+17;-1,06594E+17;-1,00102E+17;4,26438E+16;6,39285E+16;-4,7286E+17;-4,63154E+17;;1,06424E+16
10000056;20000644;1ANT-J;-1,34274E+16;-2,02295E+16;-3,62523E+17;-2,19049E+16;-4,94983E+15;-2,98268E+16;-1,06322E+16;3,56505E+17;3,68541E+17;;9,59729E+15
10000056;20000645;AV-SCL;2,60513E+15;-4,13181E+16;-3,75018E+17;-5,72278E+15;1,0933E+16;-6,17194E+16;-2,09168E+16;3,6607E+17;3,83966E+17;;2,04013E+16
10000056;20000646;I-3ODK;1,93307E+16;-2,09604E+16;-3,64921E+17;5,86257E+15;3,27987E+16;-3,5423E+16;-6,49781E+15;3,58506E+17;3,71336E+17;;1,44626E+16
10000056;20000647;C45-9Y;3,6479E+16;7,42873E+15;-3,58365E+17;1,20685E+16;6,08894E+16;-2,81281E+15;1,76703E+16;3,47108E+17;3,69622E+17;;2,44104E+16
10000056;20000648;L-H07K;3,91578E+16;-5,532E+15;-3,5099E+17;2,77228E+16;5,05927E+16;-1,27761E+16;1,71214E+15;3,46523E+17;3,55458E+17;;1,1435E+16
10000056;20000649;JQA8-6;2,85807E+16;-2,01003E+16;-3,7637E+17;1,95951E+16;3,75662E+16;-2,78415E+16;-1,23591E+16;3,71284E+17;3,81455E+17;;8,98555E+15
10000056;20000650;3-U491;-3,54591E+15;-4,75388E+16;-3,89233E+17;-1,15875E+16;4,49569E+15;-5,91394E+16;-3,59382E+16;3,73629E+17;4,04837E+17;;1,5604E+16
10000056;20000651;OFQ-HG;2,22221E+16;-4,69601E+16;-4,20283E+17;9,74394E+15;3,47003E+16;-5,34084E+16;-4,05118E+16;4,09734E+17;4,30831E+17;;1,24782E+16
10000056;20000652;YZKE-Q;5,68732E+16;1,53441E+16;-3,38718E+17;4,83268E+16;6,54196E+16;1,12168E+15;2,95664E+16;3,32194E+17;3,45242E+17;;1,42224E+16
10000056;20000653;RHG-4O;7,4722E+16;7,61888E+15;-3,84149E+17;6,4472E+16;8,4972E+16;-2,03828E+15;1,7276E+16;3,76975E+17;3,91323E+17;;1,025E+16
10000056;20000654;42-WDG;4,08388E+16;-4,70967E+16;-4,48966E+17;2,72393E+16;5,44383E+16;-5,58579E+16;-3,83355E+16;4,37535E+17;4,60396E+17;;1,35995E+16
10000056;20000655;3-PC31;2,57351E+16;-3,92574E+16;-4,67443E+17;1,87312E+16;3,27389E+16;-4,85977E+16;-2,99172E+16;4,62315E+17;4,72571E+17;;9,34028E+15
10000057;20000656;Crown;-3,44497E+17;1,9351E+16;7,876E+16;-3,55158E+17;-3,33836E+17;1,03991E+16;2,83029E+16;-8,19618E+16;-7,55581E+16;500014;1,06608E+16
10000057;20000657;Heart;-3,68294E+17;2,52154E+16;8,65463E+16;-3,79918E+17;-3,56671E+17;1,73001E+16;3,31307E+16;-9,48218E+16;-7,82708E+16;500014;1,16237E+16
10000057;20000658;Belt;-3,81585E+17;8,45469E+15;9,21344E+16;-3,89793E+17;-3,73376E+17;-1,68918E+15;1,85985E+16;-9,97032E+16;-8,45657E+16;500014;1,01439E+16
10000057;20000659;Wield;-3,91348E+17;3,24891E+16;7,9276E+16;-3,9702E+17;-3,85676E+17;2,22849E+16;4,26934E+16;-8,24009E+16;-7,61511E+16;500014;1,02043E+16
10000057;20000660;Sword;-3,97945E+17;3,48892E+16;5,85949E+16;-4,08517E+17;-3,87373E+17;2,99202E+16;3,98582E+16;-6,70854E+16;-5,01043E+16;500014;1,05723E+16
10000057;20000661;Regalia;-3,81666E+17;2,59191E+16;1,02377E+17;-3,85366E+17;-3,77966E+17;1,88644E+16;3,29738E+16;-1,08069E+17;-9,66856E+16;500014;7,05472E+15
10000057;20000662;Scepter;-3,79184E+17;3,07217E+16;1,1416E+17;-3,87219E+17;-3,71149E+17;2,62399E+16;3,52035E+16;-1,19387E+17;-1,08932E+17;500014;8,03533E+15
10000057;20000663;Velvet;-4,09764E+17;1,16988E+16;9,20936E+16;-4,24868E+17;-3,9466E+17;7,81598E+15;1,55816E+16;-9,65846E+16;-8,76025E+16;500014;1,51043E+16
10000057;20000664;Sole;-4,4063E+17;1,13567E+16;9,63629E+16;-4,51952E+17;-4,29309E+17;-1,5287E+14;2,28663E+16;-1,01309E+17;-9,14168E+16;500014;1,15096E+16
10000058;20000665;Pegasus;-4,17903E+17;4,61785E+16;3,31307E+16;-4,24231E+17;-4,11575E+17;3,89488E+16;5,34081E+16;-4,43482E+16;-2,19131E+16;;1,12175E+16
10000058;20000666;Wyvern;-4,08579E+17;2,08113E+16;1,70739E+16;-4,16625E+17;-4,00534E+17;6,43612E+15;3,51865E+16;-2,58344E+16;-8,3134E+15;;1,43752E+16
10000058;20000667;Manticore;-4,36911E+17;6,16289E+16;1,6724E+16;-4,48241E+17;-4,25581E+17;5,63175E+16;6,69402E+16;-3,0147E+16;-3,30091E+15;;1,34231E+16
10000058;20000668;Sphinx;-4,2675E+17;2,26157E+16;2,87372E+16;-4,31768E+17;-4,21732E+17;1,15428E+16;3,36887E+16;-4,67749E+16;-1,06994E+16;;1,80378E+16
10000058;20000669;Centaur;-4,30152E+17;4,79681E+16;5,22368E+16;-4,39394E+17;-4,2091E+17;3,81007E+16;5,78355E+16;-5,80743E+16;-4,63992E+16;;9,86739E+15
10000058;20000670;Unicorn;-4,18571E+17;3,09008E+16;-2,10438E+15;-4,24722E+17;-4,1242E+17;1,45299E+16;4,72717E+16;-4,3076E+15;8,51636E+15;;1,63709E+16
10000058;20000671;Satyr;-4,42879E+17;4,17355E+16;3,60808E+16;-4,50934E+17;-4,34823E+17;3,76245E+16;4,58465E+16;-4,23646E+16;-2,9797E+16;;8,05543E+15
10000058;20000672;Kraken;-4,6032E+17;5,7599E+16;-7,85659E+15;-4,66526E+17;-4,54115E+17;4,95977E+16;6,56002E+16;-2,55024E+15;1,82634E+16;;1,04068E+16
10000058;20000673;Chimera;-4,45267E+17;1,69718E+16;-1,4749E+16;-4,62332E+17;-4,28203E+17;7,42656E+15;2,65171E+16;4,94547E+15;2,45526E+16;;1,70649E+16
10000058;20000674;Phoenix;-4,60099E+17;3,96762E+16;-2,9679E+16;-4,66823E+17;-4,53375E+17;3,03215E+16;4,90309E+16;2,10606E+16;3,82973E+16;500020;9,35473E+15
10000058;20000675;Taurus;-3,94809E+17;1,28259E+16;-1,61114E+15;-4,01524E+17;-3,88093E+17;2,27409E+15;2,33777E+16;-1,20423E+16;1,52646E+16;;1,36535E+16
10000058;20000676;Griffin;-4,55445E+17;5,408E+16;-3,77886E+16;-4,60209E+17;-4,5068E+17;4,41663E+16;6,39936E+16;3,26928E+16;4,28844E+16;;9,9137E+15
10000058;20000677;Hydra;-4,85236E+17;2,41146E+16;-4,8271E+16;-4,98009E+17;-4,72463E+17;1,48957E+16;3,33334E+16;4,1447E+16;5,50951E+16;;1,27728E+16
10000058;20000678;Minotaur;-4,82076E+17;5,57456E+16;-2,55814E+16;-4,88576E+17;-4,75576E+17;4,83501E+16;6,31411E+16;2,18848E+16;2,92779E+16;;7,39552E+15
10000058;20000679;Skaven;-4,75395E+17;3,07517E+16;-1,59959E+16;-4,79482E+17;-4,71309E+17;2,43603E+16;3,71431E+16;9,61587E+15;2,2376E+16;;6,39139E+15
10000058;20000680;Mermaid;-4,9842E+17;4,43066E+16;-4,83491E+16;-5,08264E+17;-4,88576E+17;3,28994E+16;5,57137E+16;4,09721E+16;5,5726E+16;;1,14072E+16
10000058;20000681;Basilisk;-5,03219E+17;1,57238E+16;-6,42855E+16;-5,08744E+17;-4,97693E+17;3,48295E+15;2,79646E+16;5,48403E+16;7,37307E+16;;1,22408E+16
10000059;20000682;17K-QM;-8,02024E+16;-2,47166E+16;-4,62266E+17;-8,57281E+16;-7,46767E+16;-4,15474E+16;-7,88586E+15;4,549E+17;4,69632E+17;;1,68308E+16
10000059;20000683;TCC-ZV;-8,7804E+16;-4,33039E+16;-4,68367E+17;-9,61432E+16;-7,94647E+16;-5,0911E+16;-3,56968E+16;4,632E+17;4,73534E+17;;8,33929E+15
10000059;20000684;I-CCEI;-1,14623E+17;-4,78848E+16;-4,71018E+17;-1,28681E+17;-1,00565E+17;-5,69428E+16;-3,88268E+16;4,67383E+17;4,74654E+17;;1,40579E+16
10000059;20000685;IZ-FBT;-1,01109E+17;-3,02921E+16;-4,70142E+17;-1,08818E+17;-9,33996E+16;-4,12102E+16;-1,9374E+16;4,63098E+17;4,77187E+17;;1,09181E+16
10000059;20000686;GEP-XF;-1,18461E+17;-4,83723E+15;-4,63549E+17;-1,2696E+17;-1,09963E+17;-1,5882E+16;6,20756E+15;4,54275E+17;4,72823E+17;;1,10448E+16
10000059;20000687;D9DM-O;-1,47103E+17;-3,92893E+16;-4,80103E+17;-1,59224E+17;-1,34983E+17;-4,85287E+16;-3,00499E+16;4,75754E+17;4,84453E+17;;1,21204E+16
10000060;20000688;XPJ1-6;-3,93214E+17;4,7073E+16;-2,17335E+17;-3,99234E+17;-3,87194E+17;3,58924E+16;5,82536E+16;2,09842E+17;2,24827E+17;500012;1,11806E+16
10000060;20000689;B4H-9W;-4,1638E+17;4,18622E+16;-2,16484E+17;-4,24237E+17;-4,08524E+17;2,98669E+16;5,38575E+16;2,13841E+17;2,19127E+17;;1,19953E+16
10000060;20000690;6-UCYU;-4,04552E+17;4,92846E+16;-2,47111E+17;-4,07883E+17;-4,01221E+17;3,82074E+16;6,03617E+16;2,3752E+17;2,56703E+17;500012;1,10771E+16
